,segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,rate_of_penetration,surface_weight_on_bit,surface_rpm
2934,960,0,1,72,1,12.25,28800.0,28829.5,65.65714003,47.95683289,160.2893361
2935,961,0,1,73,1,12.25,28830.0,28859.5,63.76796519,47.97316793,160.27800290000002
2936,962,0,1,80,1,12.25,28860.0,28889.5,61.93363139,51.11199862,160.3086695
2937,963,0,1,80,1,12.25,28890.0,28919.5,53.77139978,44.67466564,160.61516799999998
2938,964,0,1,80,1,12.25,28920.0,28949.5,56.37751687,46.81299992,160.2623357
2939,965,0,1,75,1,12.25,28950.0,28979.5,53.29890671,45.68183289,168.1866709
2940,966,0,1,75,1,12.25,28980.0,29009.5,74.50700671,46.31733405,160.2586695
2941,967,0,1,76,1,12.25,29010.0,29039.5,71.51882958,48.82275812,160.0917269
2942,968,0,1,76,1,12.25,29040.0,29069.5,67.13494356,44.11237413,160.2605112
2943,969,0,1,77,1,12.25,29070.0,29099.5,53.12370183,45.30449874,156.03766940000003
2944,970,0,1,77,1,12.25,29100.0,29129.5,65.95104809,47.60416552,164.1853368
2945,971,0,1,82,1,12.25,29130.0,29159.5,55.13277562,46.81316757,170.5616709
2946,972,0,1,82,1,12.25,29160.0,29189.5,81.26472218,44.95135601,158.3352571
2947,973,0,1,82,1,12.25,29190.0,29219.5,80.97693774,49.767501,162.9806697
2948,974,0,1,82,1,12.25,29220.0,29249.5,66.47743448,49.94699961,177.72850390000002
2949,975,0,1,82,1,12.25,29250.0,29279.5,88.74920947,51.02666645,182.1903371
2950,976,0,1,82,1,12.25,29280.0,29309.5,76.06106148,46.34316654,172.4481697
2951,977,0,1,82,1,12.25,29310.0,29339.5,78.93828653,50.17416751,175.0681643
2952,978,0,1,82,1,12.25,29340.0,29369.5,82.16351992,50.34633401,179.5903295
2953,979,0,1,82,1,12.25,29370.0,29399.5,88.41190408,50.88016758,179.5734962
2954,980,0,1,82,1,12.25,29400.0,29400.5,98.21929169,53.47000504,179.4249954
2955,815,1,1,49,0,18.125,24458.0,24479.5,77.23266764,13.33818193,167.93181819999998
2956,816,1,1,49,0,18.125,24480.0,24509.5,81.69808731,13.10750041,170.0
2957,817,1,1,09,0,18.125,24510.0,24539.5,78.03912182,13.56745764,168.35593219999998
2958,818,1,1,09,0,18.125,24540.0,24569.5,73.72762292,17.92766676,170.0
2959,819,1,1,50,0,18.125,24570.0,24599.5,82.2733064,15.46733305,170.0
2960,820,1,1,50,0,18.125,24600.0,24629.5,75.53579641,12.846101699999998,168.9322034
2961,821,1,1,50,0,18.125,24630.0,24659.5,81.33621267,15.16883337,170.0
2962,822,1,1,50,0,18.125,24660.0,24689.5,67.9175753,13.38249968,169.9833333
2963,823,1,1,50,0,18.125,24690.0,24719.5,81.37544874,13.56550002,170.0
2964,824,1,1,50,0,18.125,24720.0,24749.5,81.66346626,12.85866656,170.0
2965,825,1,1,50,0,18.125,24750.0,24779.5,81.11580683,12.85666668,170.0
2966,826,1,1,50,0,18.125,24780.0,24809.5,73.59582787,15.09383329,170.0
2967,827,1,1,51,0,18.125,24810.0,24839.5,76.85671088,21.94116724,170.0
2968,828,1,1,52,0,18.125,24840.0,24869.5,59.42014167,29.90566632,170.0
2969,829,1,1,_1,0,18.125,24870.0,24899.5,70.61755842,23.28816627,170.0
2970,830,1,1,_1,0,18.125,24900.0,24929.5,50.58662879,21.78686331,135.01960780000002
2971,831,1,1,53,3,14.5,24930.0,24959.5,43.4294761,31.04333324,104.66666670000001
2972,832,1,1,53,3,14.5,24960.0,24989.5,57.51012929,29.90716645,120.0
2973,833,1,1,53,3,14.5,24990.0,25019.5,70.31587035,30.6278326,120.01666670000002
2974,834,1,1,53,3,14.5,25020.0,25049.5,38.59360768,38.17266604,148.05
2975,835,1,1,53,3,14.5,25050.0,25079.5,39.01939294,32.87183479,160.7333333
2976,836,1,1,54,3,14.5,25080.0,25109.5,52.74969495,37.66333259,159.5166667
2977,837,1,1,55,3,14.5,25110.0,25139.5,51.84571546,32.983165299999996,159.5166667
2978,838,1,1,84,3,14.5,25140.0,25169.5,43.40832214,33.60266851,159.1333333
2979,839,1,1,84,3,14.5,25170.0,25199.5,50.18182538,32.49233578,150.0
2980,840,1,1,84,3,14.5,25200.0,25229.5,50.20867055,34.78599952,149.1166667
2981,841,1,1,84,3,14.5,25230.0,25259.5,47.82679971,28.62016643,150.0
2982,842,1,1,83,3,14.5,25260.0,25289.5,43.31147633,25.4413325,149.9833333
2983,843,1,1,83,3,14.5,25290.0,25319.5,41.94156335,26.109499800000002,150.0
2984,844,1,1,83,3,14.5,25320.0,25349.5,39.56307767,36.55766551,150.0
2985,845,1,1,83,3,14.5,25350.0,25379.5,40.31023658,47.794166499999996,165.33333330000002
2986,846,1,1,56,3,14.5,25380.0,25409.5,52.50754964,38.63666849,170.0
2987,847,1,1,56,3,14.5,25410.0,25439.5,51.35636679,35.708833,170.0
2988,848,1,1,56,3,14.5,25440.0,25469.5,55.654712800000006,35.51433293,147.5
2989,849,1,1,56,3,14.5,25470.0,25499.5,49.05727558,33.32599818,155.45
2990,850,1,1,56,3,14.5,25500.0,25529.5,53.80933418,30.40750068,170.0
2991,851,1,1,56,3,14.5,25530.0,25559.5,45.74284836,34.50716763,160.1
2992,852,1,1,43,3,14.5,25560.0,25589.5,50.96399174,44.88799928,170.0
2993,853,1,1,43,3,14.5,25590.0,25619.5,45.5900526,33.26083606,170.0
2994,854,1,1,43,3,14.5,25620.0,25649.5,49.69930077,37.31033281,170.0
2995,855,1,1,43,3,14.5,25650.0,25679.5,46.72567437,32.80016692,165.85
2996,856,1,1,44,3,14.5,25680.0,25709.5,41.99567782,29.61350015,160.16666669999998
2997,857,1,1,44,3,14.5,25710.0,25739.5,43.11366393,31.78116538,169.08333330000002
2998,858,1,1,44,3,14.5,25740.0,25769.5,59.39994793,35.90416543,169.9833333
2999,859,1,1,44,3,14.5,25770.0,25799.5,59.33503195,36.23866533,169.7
3000,860,1,1,44,3,14.5,25800.0,25829.5,56.72733927,34.75299902,170.0
3001,861,1,1,44,3,14.5,25830.0,25859.5,59.66141052,38.18899914,170.0
3002,862,1,1,44,3,14.5,25860.0,25889.5,54.03167667,31.82233273,170.0
3003,863,1,1,45,3,14.5,25890.0,25919.5,54.9792456,36.18900105,170.0
3004,864,1,1,45,3,14.5,25920.0,25949.5,57.07332834,43.21383311,170.0
3005,865,1,1,45,3,14.5,25950.0,25979.5,53.61870092,42.0248333,170.0
3006,866,1,1,45,3,14.5,25980.0,26009.5,59.16719608,38.07733212,170.0
3007,867,1,1,45,3,14.5,26010.0,26039.5,73.54365902,39.42099997,170.0
3008,868,1,1,45,3,14.5,26040.0,26069.5,56.92522694,39.34916766,170.0
3009,869,1,1,46,3,14.5,26070.0,26099.5,51.31011397,41.07933318,170.0
3010,870,1,1,46,3,14.5,26100.0,26129.5,33.16666485,25.47566563,160.3666667
3011,871,1,1,46,3,14.5,26130.0,26159.5,30.37632955,16.07616665,150.0
3012,872,1,1,46,3,14.5,26160.0,26189.5,31.40119378,13.61899999,148.9666667
3013,873,1,1,46,3,14.5,26190.0,26219.5,40.07193178,10.50183329,149.0
3014,874,1,1,46,3,14.5,26220.0,26249.5,40.21578897,14.62399984,149.0
3015,875,1,1,47,3,14.5,26250.0,26279.5,48.95393149,20.21533381,149.0
3016,876,1,1,47,3,14.5,26280.0,26309.5,47.58265978,22.34916598,149.4833333
3017,877,1,1,47,3,14.5,26310.0,26339.5,46.02930352,38.17150039999999,149.7166667
3018,878,1,1,47,3,14.5,26340.0,26369.5,45.88723189,32.47666597,160.18333330000002
3019,879,1,1,47,3,14.5,26370.0,26399.5,54.5440142,42.64116497,169.91666669999998
3020,880,1,1,47,3,14.5,26400.0,26429.5,40.20281889,41.66474556,169.57627119999998
3021,881,1,1,48,3,14.5,26430.0,26459.5,62.33102175,39.037497200000004,170.0
3022,882,1,1,48,3,14.5,26460.0,26489.5,61.46870384,38.69133209,169.9833333
3023,883,1,1,07,3,14.5,26490.0,26519.5,51.51417948,34.393332799999996,168.7333333
3024,884,1,1,07,3,14.5,26520.0,26549.5,61.57558858,36.25216411,170.0
3025,885,1,1,26,3,14.5,26550.0,26579.5,72.36117083,29.91099914,170.0
3026,886,1,1,26,3,14.5,26580.0,26609.5,66.81909370000001,34.00383409,170.0
3027,887,1,1,26,3,14.5,26610.0,26639.5,56.34926154,33.83766689,170.0
3028,888,1,1,26,3,14.5,26640.0,26669.5,57.40471719,30.70366681,170.0
3029,889,1,1,26,3,14.5,26670.0,26699.5,50.04831483,29.87349874,170.0
3030,890,1,1,27,3,14.5,26700.0,26729.5,44.04619865,37.99016717,155.2833333
3031,891,1,1,27,3,14.5,26730.0,26759.5,55.63261935,40.33416672,170.0
3032,892,1,1,27,3,14.5,26760.0,26789.5,64.26475538,36.83216543,170.0
3033,893,1,1,28,3,14.5,26790.0,26819.5,57.28360545,32.51099895,170.0
3034,894,1,1,28,3,14.5,26820.0,26849.5,61.8517765,30.79183461,170.0
3035,895,1,1,28,3,14.5,26850.0,26879.5,66.29642016,29.55049966,169.9833333
3036,896,1,1,28,3,14.5,26880.0,26909.5,64.89468142,29.4511679,170.0
3037,897,1,1,28,3,14.5,26910.0,26939.5,59.90905874,24.0746553,169.62068969999999
3038,898,1,1,28,3,14.5,26940.0,26969.5,54.04635379,31.62050085,169.9833333
3039,899,1,1,28,3,14.5,26970.0,26999.5,57.85433191,31.501000399999995,169.55
3040,900,1,1,29,3,14.5,27000.0,27029.5,67.47265447,29.00616719,170.0
3041,901,1,1,29,3,14.5,27030.0,27059.5,44.34948554,28.22833261,168.8833333
3042,902,1,1,30,3,14.5,27060.0,27089.5,50.21660339,19.95169412,170.0
3043,903,1,1,30,3,14.5,27090.0,27119.5,51.88364331,15.19766674,168.58333330000002
3044,904,1,1,30,3,14.5,27120.0,27149.5,58.62817335,20.42283359,153.06666669999998
3045,905,1,1,31,3,14.5,27150.0,27177.0,44.14203569,19.61192341,166.90384619999998
3046,906,1,1,31,3,14.5,27181.0,27209.5,72.79804993,13.78552633,170.0
3047,907,1,1,31,3,14.5,27210.0,27236.5,63.93287313,22.69851964,169.9074074
3048,908,1,1,31,3,14.5,27240.0,27269.5,57.96561911,11.89081631,170.0
3049,909,1,1,_0,3,14.5,27270.0,27275.0,21.81197739,18.71272633,170.0
3050,909,2,1,40,1,12.25,27280.5,27299.75,72.71961555,33.89935917,142.0
3051,910,2,1,40,1,12.25,27300.0,27329.75,47.47368421,45.58807021,117.7982456
3052,911,2,1,40,1,12.25,27330.0,27359.75,74.51294109,32.65285716,139.7058824
3053,912,2,1,40,1,12.25,27360.0,27389.75,72.45141683,40.885166600000005,142.5166667
3054,913,2,1,40,1,12.25,27390.0,27419.75,77.02824999,41.195666499999994,141.4
3055,914,2,1,50,1,12.25,27420.0,27449.75,64.96183349,47.37991664,130.03333329999998
3056,915,2,1,50,1,12.25,27450.0,27479.75,62.11711884,37.72898301,129.8983051
3057,916,2,1,50,1,12.25,27480.0,27509.75,54.88883332,28.89908323,130.3
3058,917,2,1,43,1,12.25,27510.0,27539.75,61.97091678,32.40375004,132.11666670000002
3059,918,2,1,43,1,12.25,27540.0,27569.75,61.6545833,35.80083335,130.3583333
3060,919,2,1,42,1,12.25,27570.0,27599.75,58.97016668,39.42600023,130.35
3061,920,2,1,42,1,12.25,27600.0,27629.75,61.71652551,31.86211862,129.3728814
3062,921,2,1,42,1,12.25,27630.0,27659.75,63.96999973,28.73516671,130.00833329999998
3063,922,2,1,42,1,12.25,27660.0,27689.75,56.63495799,23.84747903,129.5378151
3064,923,2,1,42,1,12.25,27690.0,27719.75,52.42491668,18.12183329,130.3583333
3065,924,2,1,42,1,12.25,27720.0,27749.75,51.68319334,22.51294109,129.3109244
3066,925,2,1,47,1,12.25,27750.0,27779.75,51.23175008,31.22475009,130.25
3067,926,2,1,47,1,12.25,27780.0,27809.75,51.41341667,36.2433334,130.075
3068,927,2,1,47,1,12.25,27810.0,27839.75,52.57125003,33.83358335,130.075
3069,928,2,1,47,1,12.25,27840.0,27869.75,51.16225001,36.69508343,130.1666667
3070,929,2,1,47,1,12.25,27870.0,27899.75,48.13184886,32.67470599,130.09243700000002
3071,930,2,1,48,1,12.25,27900.0,27929.75,53.29641682,41.61025,129.975
3072,931,2,1,48,1,12.25,27930.0,27959.75,53.90150016,47.94458335,130.0416667
3073,932,2,1,53,1,12.25,27960.0,27989.75,55.48391666,38.17974997,130.0833333
3074,933,2,1,53,1,12.25,27990.0,28019.75,59.62846166,36.52478625,129.008547
3075,934,2,1,53,1,12.25,28020.0,28049.75,57.67066669,25.58383339,130.00833329999998
3076,935,2,1,53,1,12.25,28050.0,28079.75,51.09725006,33.9157499,130.03333329999998
3077,936,2,1,53,1,12.25,28080.0,28109.75,51.84158346,39.18116655,130.0666667
3078,937,2,1,53,1,12.25,28110.0,28139.75,56.56941665,37.69433331,130.0166667
3079,938,2,1,53,1,12.25,28140.0,28169.75,54.09495791,31.58521001,128.94117649999998
3080,939,2,1,51,1,12.25,28170.0,28199.75,67.85279652,30.95372881,128.7457627
3081,940,2,1,51,1,12.25,28200.0,28229.75,73.04433359,33.40583334,131.0
3082,941,2,1,56,1,12.25,28230.0,28259.75,52.09983339,40.38999999,131.0
3083,942,2,1,56,1,12.25,28260.0,28289.75,51.40042737,35.39820504,130.3846154
3084,943,2,1,56,1,12.25,28290.0,28319.75,58.45533326,28.35675004,129.99166670000002
3085,944,2,1,56,1,12.25,28320.0,28349.75,56.46616691,33.90075006,130.0
3086,945,2,1,56,1,12.25,28350.0,28379.75,56.93500004,37.14408331,130.0
3087,946,2,1,56,1,12.25,28380.0,28409.75,58.40366678,36.343083299999996,130.0
3088,947,2,1,54,1,12.25,28410.0,28439.75,55.40050423,38.22865544,130.0672269
3089,948,2,1,59,1,12.25,28440.0,28469.75,57.51699998,36.35266658,130.0
3090,949,2,1,59,1,12.25,28470.0,28499.75,58.53666658,37.42716681,130.0
3091,950,2,1,59,1,12.25,28500.0,28529.75,54.4336669,36.89416671,130.0
3092,951,2,1,59,1,12.25,28530.0,28559.75,48.40420175,37.60050408,129.5042017
3093,952,2,1,59,1,12.25,28560.0,28589.75,54.45733331,30.47508329,130.0
3094,953,2,1,59,1,12.25,28590.0,28619.75,53.45749995,32.32324991,130.0
3095,954,2,1,59,1,12.25,28620.0,28649.75,50.74258353,35.30674996,130.0
3096,955,2,1,61,1,12.25,28650.0,28679.75,52.96550004,38.93725001,130.0
3097,956,2,1,61,1,12.25,28680.75,28709.75,55.94683756,35.42666678,132.40170940000002
3098,957,2,1,61,1,12.25,28710.0,28739.75,49.42824993,36.54700006,132.9583333
3099,958,2,1,61,1,12.25,28740.0,28769.75,50.5871666,40.60200001,133.0
3100,959,2,1,61,1,12.25,28770.0,28799.75,51.00591688,43.24783341,133.0
3101,960,2,1,61,1,12.25,28800.0,28829.75,51.29855912,35.51627119,131.1271186
3102,961,2,1,61,1,12.25,28830.0,28855.0,51.88455465,33.56326742,129.980198
3103,962,3,1,14,1,12.25,28884.5,28889.75,20.94285711,18.38238105,100.80952380000001
3104,963,3,1,14,1,12.25,28890.0,28919.75,41.76449157,29.66694907,93.16949153
3105,964,3,1,14,1,12.25,28920.0,28949.75,35.21000002,21.25398308,94.84745763
3106,965,3,1,14,1,12.25,28950.0,28979.75,29.18008413,22.09159656,91.77310924
3107,966,3,1,14,1,12.25,28980.0,29009.75,32.12541685,23.27400002,99.99166667
3108,967,3,1,20,1,12.25,29010.0,29039.75,36.82638676,24.70873958,100.7815126
3109,968,3,1,20,1,12.25,29040.0,29069.75,40.49149993,26.78991672,101.0
3110,969,3,1,21,1,12.25,29070.0,29099.75,37.99366679,27.85966665,101.0
3111,970,3,1,_9,1,12.25,29100.0,29129.75,47.02326319,19.15200004,101.0
3112,971,3,1,_9,1,12.25,29130.0,29159.75,49.80000001,12.02807337,101.0
3113,972,3,1,_9,1,12.25,29160.0,29189.75,48.278333200000006,13.5561538,101.0
3114,973,3,1,61,1,12.25,29190.0,29219.75,40.49210088,15.27495793,100.8151261
3115,974,3,1,61,1,12.25,29220.0,29249.75,54.79731087,12.35983198,99.0
3116,975,3,1,61,1,12.25,29250.0,29279.75,40.08960393,10.27534652,100.7425743
3117,976,3,1,61,1,12.25,29280.0,29309.75,53.43433956,6.873018868,99.18867925
3118,977,3,1,61,1,12.25,29310.0,29339.75,47.81864582,11.4475,99.0
3119,978,3,1,61,1,12.25,29340.0,29369.75,35.02958331,20.78691673,99.0
3120,979,3,1,65,1,12.25,29370.0,29399.75,46.37999995,17.45745759,100.5254237
3121,980,3,1,65,1,12.25,29400.0,29429.75,35.70386557,29.93142865,100.6134454
3122,981,3,1,65,1,12.25,29430.0,29459.75,45.00663849,38.32453782,100.5630252
3123,982,3,1,65,1,12.25,29460.0,29489.75,51.69891683,42.53049997,101.0
3124,983,3,1,65,1,12.25,29490.0,29519.75,40.88108338,39.76658332,101.0
3125,984,3,1,65,1,12.25,29520.0,29549.75,41.74583327,39.72183332,101.0
3126,985,3,1,65,1,12.25,29550.0,29579.75,34.46109251,42.29008385,101.0
3127,986,3,1,65,1,12.25,29580.0,29609.75,37.19641663,43.92608347,101.0
3128,987,3,1,67,1,12.25,29610.0,29639.75,41.78424997,47.00366672,101.0
3129,988,3,1,67,1,12.25,29640.0,29669.75,32.20170935,42.31213679,97.66666667
3130,989,3,1,67,1,12.25,29670.0,29699.75,48.40478982,33.22042023,101.0
3131,990,3,1,67,1,12.25,29700.0,29729.75,45.30483322,36.01408346,101.0
3132,991,3,1,67,1,12.25,29730.0,29759.75,51.82462192,37.60798323,101.0
3133,992,3,1,67,1,12.25,29760.0,29789.75,59.53066679999999,43.96208337,101.0
3134,993,3,1,67,1,12.25,29790.0,29819.75,50.04445373,36.75033623,101.2352941
3135,994,3,1,67,1,12.25,29820.0,29849.75,43.41500004,27.05745762,101.4152542
3136,995,3,1,67,1,12.25,29850.0,29879.75,39.52991665,30.55708353,101.0
3137,996,3,1,67,1,12.25,29880.0,29909.75,40.86574992,29.59083335,101.0
3138,997,3,1,67,1,12.25,29910.0,29939.5,39.2261346,29.232773100000003,100.9915966
3139,998,3,1,67,1,12.25,29940.0,29969.75,38.62285715,20.47857148,101.0
3140,999,3,1,69,1,12.25,29970.0,29999.75,46.12074989,28.60633334,100.9916667
3141,000,3,1,69,1,12.25,30000.0,30029.75,39.42369761,31.14033617,100.9831933
3142,001,3,1,69,1,12.25,30030.0,30059.75,33.50424992,21.35441656,101.0
3143,002,3,1,68,1,12.25,30060.0,30089.75,49.99740381,14.11567298,100.8942308
3144,003,3,1,68,1,12.25,30090.0,30119.75,51.27428552,16.70487391,102.0
3145,004,3,1,68,1,12.25,30120.0,30149.75,61.42199996,20.97983324,102.0
3146,005,3,1,68,1,12.25,30150.0,30179.75,59.46400010000001,22.43183333,102.0
3147,006,3,1,74,1,12.25,30180.0,30209.75,61.15579813,22.96042012,101.42857140000001
3148,007,3,1,74,1,12.25,30210.0,30239.75,49.68300004,28.28858329,101.0
3149,008,3,1,74,1,12.25,30240.0,30269.75,43.10075008,24.69175002,100.9916667
3150,009,3,1,74,1,12.25,30270.0,30299.75,43.87700013,26.3464166,101.0
3151,010,3,1,74,1,12.25,30300.0,30329.75,49.64771206,17.87033897,100.9915254
3152,011,3,1,74,1,12.25,30330.0,30359.75,52.65691675,20.474833399999998,101.0
3153,012,3,1,74,1,12.25,30360.0,30389.75,72.99140174,20.47598127,100.9906542
3154,013,3,1,74,1,12.25,30390.0,30419.75,62.72716662,24.89658327,100.975
3155,014,3,1,74,1,12.25,30420.0,30449.75,59.7236975,25.92815123,100.9831933
3156,015,3,1,74,1,12.25,30450.0,30479.75,51.75508334,27.59500001,101.0
3157,016,3,1,74,1,12.25,30480.0,30509.75,52.79708322,28.88125003,101.0
3158,017,3,1,80,1,12.25,30510.0,30539.75,51.90541636,34.50041674,100.9916667
3159,018,3,1,80,1,12.25,30540.0,30569.75,48.0818333,36.26716658,100.9916667
3160,019,3,1,80,1,12.25,30570.0,30599.75,54.04621865,14.58277308,101.0
3161,020,3,1,80,1,12.25,30600.0,30629.75,47.70949157,18.99211868,100.9491525
3162,021,3,1,80,1,12.25,30630.0,30659.75,58.28774983,25.15474997,100.9666667
3163,022,3,1,80,1,12.25,30660.0,30689.75,41.42319322,22.04689087,100.91596640000002
3164,023,3,1,80,1,12.25,30690.0,30719.75,45.24364404,16.01254233,100.940678
3165,024,3,1,80,1,12.25,30720.0,30749.75,52.544537899999995,14.94310922,100.9915966
3166,025,3,1,80,1,12.25,30750.0,30779.75,41.45633329,17.66874999,100.8583333
3167,026,3,1,82,1,12.25,30780.0,30809.75,47.78541676,20.96808332,100.9833333
3168,027,3,1,82,1,12.25,30810.0,30839.75,42.3521849,15.32932778,101.0
3169,028,3,1,82,1,12.25,30840.0,30869.75,34.08241067,12.81535714,100.9196429
3170,029,3,1,82,1,12.25,30870.0,30899.75,43.26766671,8.338333313,101.0
3171,030,3,1,82,1,12.25,30900.0,30929.75,38.60258334,10.00008333,101.0
3172,031,3,1,82,1,12.25,30930.0,30959.75,54.39050407,11.63823526,101.0
3173,032,3,1,82,1,12.25,30960.0,30989.75,51.86316662,9.21008335,100.9666667
3174,033,3,1,82,1,12.25,30990.0,31019.75,45.66025203,8.858067236,100.9747899
3175,034,3,1,82,1,12.25,31020.0,31049.75,40.90541663,10.07124999,101.0
3176,035,3,1,82,1,12.25,31050.0,31070.75,49.01559531,18.02416672,100.952381
3177,434,4,1,21,7,18.125,13046.25,13049.75,22.49333337,29.44600029,92.46666667
3178,435,4,1,21,7,18.125,13050.0,13079.75,123.2369997,49.46966667,138.06666669999998
3179,436,4,1,21,7,18.125,13080.0,13109.75,133.753083,58.19075006,151.0
3180,437,4,1,21,7,18.125,13110.0,13139.75,123.77420190000001,51.85781508,150.16806719999997
3181,438,4,1,21,7,18.125,13140.0,13169.75,162.42933349999998,59.93466657,150.0
3182,439,4,1,21,7,18.125,13170.0,13199.75,136.4010834,59.98366629,150.0
3183,440,4,1,21,7,18.125,13200.0,13229.75,199.0169998,59.95058327,158.9
3184,441,4,1,21,7,18.125,13230.0,13259.75,154.69983369999997,59.82766673,160.0
3185,442,4,1,21,7,18.125,13260.0,13289.75,192.6039313,58.99051268,156.965812
3186,443,4,1,21,7,18.125,13290.0,13319.75,181.8824998,59.94424973,159.0
3187,444,4,1,21,7,18.125,13320.0,13349.75,149.9406661,59.93933315,159.0
3188,445,4,1,21,7,18.125,13350.0,13379.75,137.91958300000002,59.81049973,159.0
3189,446,4,1,21,7,18.125,13380.0,13409.75,128.4112719,52.57118642,156.9067797
3190,447,4,1,21,7,18.125,13410.0,13439.75,170.3549997,53.08016698,160.0
3191,448,4,1,21,7,18.125,13440.0,13469.75,143.4197503,54.07758328,160.0
3192,449,4,1,21,7,18.125,13470.0,13499.75,173.37441669999998,54.57516664,160.0
3193,450,4,1,21,7,18.125,13500.0,13529.75,138.7469997,54.38749997,160.0
3194,451,4,1,21,7,18.125,13530.0,13559.75,162.8823729,53.86830517,159.1101695
3195,452,4,1,21,7,18.125,13560.0,13589.75,154.9919165,54.82416684,160.0
3196,453,4,1,21,7,18.125,13590.0,13619.75,152.282333,55.06274999,160.0
3197,454,4,1,21,7,18.125,13620.0,13649.75,139.5049166,56.01183364,160.0
3198,455,4,1,21,7,18.125,13650.0,13679.75,143.04260530000002,52.52705883,157.10084030000002
3199,456,4,1,21,7,18.125,13680.0,13709.75,135.0600833,54.72541669,160.0
3200,457,4,1,21,7,18.125,13710.0,13739.75,153.9093341,57.50483325,160.0
3201,458,4,1,21,7,18.125,13740.0,13769.75,172.5327503,58.72583332,160.0
3202,459,4,1,21,7,18.125,13770.0,13799.75,145.6083196,57.90932788,158.8235294
3203,460,4,1,21,7,18.125,13800.0,13829.75,181.3584997,46.91308327,160.0
3204,461,4,1,21,7,18.125,13830.0,13859.75,140.8378331,50.45233329,160.0
3205,462,4,1,21,7,18.125,13860.0,13889.75,134.10108300000002,51.61050014,160.0
3206,463,4,1,21,7,18.125,13890.0,13919.75,124.66775020000001,51.82966671,160.0
3207,464,4,1,21,7,18.125,13920.0,13949.75,148.8843108,45.044310499999995,157.21551719999997
3208,465,4,1,21,7,18.125,13950.0,13979.75,198.715583,43.45616652,160.0
3209,466,4,1,21,7,18.125,13980.0,14009.75,157.0877501,38.24833351,157.775
3210,467,4,1,21,7,18.125,14010.0,14039.75,139.045333,46.19966672,160.0
3211,468,4,1,21,7,18.125,14040.0,14069.75,166.7849135,45.9223275,157.01724140000002
3212,469,4,1,21,7,18.125,14070.0,14099.75,117.10658319999999,45.26391649,159.8
3213,470,4,1,21,7,18.125,14100.0,14129.75,168.07816599999998,53.01641661,160.0
3214,471,4,1,21,7,18.125,14130.0,14159.75,132.1821664,54.89475005,160.0
3215,472,4,1,21,7,18.125,14160.0,14189.75,170.094417,55.20158329,160.0
3216,473,4,1,21,7,18.125,14190.0,14219.75,251.5162173,48.21025214,158.5546218
3217,474,4,1,21,7,18.125,14220.0,14249.75,204.1106667,49.7399999,160.0
3218,475,4,1,21,7,18.125,14250.0,14279.75,209.4224174,51.41366653,160.0
3219,476,4,1,21,7,18.125,14280.0,14309.75,222.62283309999998,53.91108313,160.0
3220,477,4,1,21,7,18.125,14310.0,14339.75,151.2022885,54.29533903,157.9067797
3221,478,4,1,21,7,18.125,14340.0,14369.75,224.9811661,47.80041669,160.0
3222,479,4,1,21,7,18.125,14370.0,14399.75,270.50458369999996,55.7630003,160.0
3223,480,4,1,21,7,18.125,14400.0,14429.75,211.16875040000002,58.19474986,160.0
3224,481,4,1,21,7,18.125,14430.0,14459.75,262.2149165,58.96691669,160.0
3225,482,4,1,21,7,18.125,14460.0,14489.75,155.44017030000003,42.08444436,156.7948718
3226,483,4,1,21,7,18.125,14490.0,14519.75,243.98175049999998,47.32733342,160.0
3227,484,4,1,21,7,18.125,14520.0,14549.75,259.90100010000003,55.59066671,159.9833333
3228,485,4,1,21,7,18.125,14550.0,14579.75,202.1399166,59.74458326,160.0
3229,486,4,1,21,7,18.125,14580.0,14609.75,252.71537859999998,58.86831918,159.38655459999998
3230,487,4,1,21,7,18.125,14610.0,14639.75,212.6682504,60.31924988,160.0
3231,488,4,1,21,7,18.125,14640.0,14669.75,199.69774950000001,60.80791655,158.7333333
3232,489,4,1,21,7,18.125,14670.0,14699.75,193.6540001,63.17933324,160.0
3233,490,4,1,21,7,18.125,14700.0,14729.75,193.20325,63.86741673,160.0
3234,491,4,1,21,7,18.125,14730.0,14759.75,158.88855890000002,54.77415259,162.8389831
3235,492,4,1,21,7,18.125,14760.0,14789.75,192.02541609999997,61.63266678,174.2
3236,493,4,1,21,7,18.125,14790.0,14819.75,229.328583,64.94500033,180.0
3237,494,4,1,21,7,18.125,14820.0,14849.75,166.85325,64.41300023,180.0
3238,495,4,1,21,7,18.125,14850.0,14879.75,227.10310890000002,58.16319343,175.16806719999997
3239,496,4,1,21,7,18.125,14880.0,14909.75,255.2031665,63.61800016,179.0166667
3240,497,4,1,21,7,18.125,14910.0,14939.75,203.6384164,64.94241664,179.0083333
3241,498,4,1,21,7,18.125,14940.0,14969.75,310.9773327,65.9413332,179.0
3242,499,4,1,21,7,18.125,14970.0,14999.75,218.52349959999998,69.06250013,179.0
3243,500,4,1,21,7,18.125,15000.0,15029.75,210.96322080000002,62.61322047,175.0847458
3244,501,4,1,21,7,18.125,15030.0,15059.75,191.9679994,64.56116667,175.8666667
3245,502,4,1,21,7,18.125,15060.0,15089.75,227.598334,67.2324166,171.4083333
3246,503,4,1,21,7,18.125,15090.0,15119.75,199.5372036,65.68483029,177.6610169
